Time1,Time2,,,,,,,,temp_2m,temp_0,BS,humi,w_speed,w_dir,rain,cloud,high,press,GRTL,QRTL,CBFS,DBFS,sunFS,SO2,NO2,PM10,PM2.5,O3,CO
2020/7/29,2020/7/29 21:00,2020/7/29 21:00,5,66,30,18,17,0.7,32.5167,307.69,0.018651,56.083,5.55001,193.077,0,0.534363,847.608,100.583,54.0465,4.66052,452.164,0,0,5.83294,27.1517,6.4767,3.97852,2.78645,0.137879
2020/7/29,2020/7/29 22:00,2020/7/29 22:00,5,68,45,20,10,0.7,31.7591,306.599,0.0186062,58.6143,5.32742,182.388,0.170668,0.383347,642.563,100.599,43.3626,6.63922,449.86,0,0,5.50419,24.8778,5.578,3.41541,3.30798,0.129022
2020/7/29,2020/7/29 23:00,2020/7/29 23:00,5,71,59,20,5,0.8,31.2034,305.934,0.0183316,59.7608,3.89434,188.458,0,0.339512,675.613,100.612,31.9767,4.22089,441.193,0,0,5.81688,22.8157,5.34485,3.31292,4.64356,0.122929
2020/7/30,2020/7/30 0:00,2020/7/30 0:00,5,61,51,26,3,0.8,30.3202,304.785,0.0195841,67.3536,4.12959,129.923,0,0.565314,699.57,100.532,27.4432,5.2473,443.249,0,0,1.58968,16.9579,5.98556,3.83665,27.3007,0.0993979
2020/7/30,2020/7/30 1:00,2020/7/30 1:00,4,52,52,20,3,0.7,30.16,304.491,0.0194831,67.6518,3.09697,124.975,0,0.531411,746.717,100.504,19.8213,3.82911,441.042,0,0,2.18339,17.074,6.31617,3.95324,21.2344,0.0940289
2020/7/30,2020/7/30 2:00,2020/7/30 2:00,4,49,47,26,1,0.7,30.1364,304.204,0.0191373,66.5539,3.51951,129.208,0,0.319754,769.307,100.513,16.5479,3.72302,439.988,0,0,4.99142,19.2542,5.62501,3.27086,3.20696,0.0946262
2020/7/30,2020/7/30 3:00,2020/7/30 3:00,4,43,47,24,0,0.7,29.9666,303.932,0.0191444,67.2558,3.288,120.94,0,0.209817,677.589,100.479,13.8256,3.06229,439.501,0,0,5.12822,19.1139,6.87204,3.8749,0.0245216,0.0993388
2020/7/30,2020/7/30 4:00,2020/7/30 4:00,4,39,32,17,0,0.6,29.9056,303.724,0.0189079,66.6996,3.11926,116.917,0,0.290653,672.684,100.514,10.719,2.64329,439.028,0,0,2.38623,22.8462,6.28798,3.79587,0.00102071,0.113619
2020/7/30,2020/7/30 5:00,2020/7/30 5:00,4,35,31,14,0,0.6,29.6985,303.485,0.0188103,67.2221,2.12097,96.4699,0,0.230442,647.56,100.531,7.52196,1.86907,439.154,0,0,5.31088,26.3863,8.6893,5.51585,8.16E-09,0.158566
2020/7/30,2020/7/30 6:00,2020/7/30 6:00,5,31,33,9,2,0.6,29.4367,303.223,0.0185339,67.3452,2.71105,58.284,0,0.506767,179.517,100.575,9.09721,1.93563,439.884,0,0,11.7743,28.5008,14.0617,8.92764,0.278083,0.24446
2020/7/30,2020/7/30 7:00,2020/7/30 7:00,5,26,17,11,14,0.6,29.3573,304.088,0.019717,72.0139,3.2497,60.1732,0.0971003,0.587407,495.477,100.598,28.2226,8.14505,458.859,59.0297,70.9317,9.63031,28.6195,10.8662,7.3155,2.05432,0.21349
2020/7/30,2020/7/30 8:00,2020/7/30 8:00,6,25,28,8,23,0.6,29.9967,307.777,0.0193893,68.0844,3.36469,95.8507,0,0.470656,699.228,100.613,96.346,22.5801,437.81,301.494,362.283,3.10617,28.7981,6.49323,4.49979,5.03224,0.160331
2020/7/30,2020/7/30 9:00,2020/7/30 9:00,6,19,29,6,38,0.5,29.9967,307.777,0.0193893,68.0844,3.36469,95.8507,0,0.470656,699.228,100.613,96.346,22.5801,437.81,301.494,362.283,2.38456,31.7852,7.3179,4.53795,9.17031,0.152958
2020/7/30,2020/7/30 10:00,2020/7/30 10:00,5,17,27,3,67,0.5,30.8444,310.832,0.0190927,63.6313,3.22922,90.3741,0,0.256924,856.318,100.612,147.974,31.1414,442.071,430.075,516.789,1.45155,28.9908,9.01737,5.51907,20.4599,0.143119
2020/7/30,2020/7/30 11:00,2020/7/30 11:00,5,15,39,5,116,0.5,31.8642,312.446,0.0188298,58.9447,4.46937,97.6549,0.718253,0.344868,1198.47,100.61,194.176,43.2667,446.992,505.548,607.48,1.09383,36.0277,7.28827,4.66205,20.4754,0.149808
2020/7/30,2020/7/30 12:00,2020/7/30 12:00,5,13,24,13,155,0.5,32.4672,316.021,0.0185659,55.9826,3.73833,90.7369,2.46166,0.383265,1328.7,100.56,260.066,57.0724,448.729,700.689,841.967,1.91538,31.0521,4.66879,3.19169,37.1624,0.152703
2020/7/30,2020/7/30 13:00,2020/7/30 13:00,5,13,30,13,179,0.5,32.1466,316.733,0.0192177,59.0841,4.67823,108.769,5.41865,0.679187,1198.85,100.54,324.253,65.2265,448.734,777.26,933.976,2.33215,20.8432,4.35989,3.40376,56.3947,0.139795
2020/7/30,2020/7/30 14:00,2020/7/30 14:00,5,14,44,17,176,0.5,33.3492,318.979,0.0171746,49.0191,5.3662,105.946,0.600649,0.457837,1257.74,100.457,383.648,70.1555,446.087,861.057,1034.67,2.15139,22.9496,6.46699,4.57631,58.244,0.134085
2020/7/30,2020/7/30 15:00,2020/7/30 15:00,4,15,53,15,129,0.5,34.1819,320.128,0.0170086,46.0977,4.16892,125.045,0,0.260793,1610.47,100.36,347.072,63.5161,453.246,795.886,956.357,1.81435,35.2542,7.30539,4.78728,42.7251,0.144995
2020/7/30,2020/7/30 16:00,2020/7/30 16:00,4,16,29,10,98,0.5,33.9373,317.537,0.0172322,47.3875,5.15842,112.962,1.13618,0.255108,1423.97,100.327,307.83,58.2947,472.835,573.643,689.304,1.72767,48.6133,5.24933,3.52354,22.4228,0.152783
2020/7/30,2020/7/30 17:00,2020/7/30 17:00,4,24,26,9,73,0.6,33.6312,315.697,0.0179633,50.3499,5.65618,112.26,3.90055,0.530048,1408.09,100.37,272.951,51.1727,453.361,488.694,587.227,1.71911,47.1907,5.68775,3.48502,14.1096,0.152924
2020/7/30,2020/7/30 18:00,2020/7/30 18:00,4,18,19,10,61,0.6,32.9409,313.196,0.0182556,53.3868,4.32298,111.906,4.17422,0.402393,1218.94,100.4,181.002,35.512,451.842,306.563,368.374,2.05456,53.7421,7.95376,4.64154,2.04355,0.169378
2020/7/30,2020/7/30 19:00,2020/7/30 19:00,4,25,13,8,36,0.6,32.5517,310.227,0.0185745,55.6648,5.33026,108.676,2.8304,0.445828,1226.26,100.466,125.112,26.3,451.374,137.779,165.559,2.30873,53.7221,8.42525,5.35698,0.000444085,0.171846
2020/7/30,2020/7/30 20:00,2020/7/30 20:00,5,27,20,6,30,0.6,31.2719,307.105,0.0192506,62.4567,5.23074,86.2011,0.479969,0.574842,793.043,100.556,70.2292,11.9156,451.539,10.4085,12.5071,3.81162,53.0451,8.49383,5.49213,0.00122534,0.193926
2020/7/30,2020/7/30 21:00,2020/7/30 21:00,5,37,22,7,24,0.6,30.4916,305.677,0.0201158,68.4929,5.8973,110.926,0.391987,0.470414,548.828,100.585,57.3092,8.71932,449.044,0,0,3.96218,46.6192,11.469,5.93506,0.094334,0.152313
2020/7/30,2020/7/30 22:00,2020/7/30 22:00,5,47,28,11,13,0.6,30.5146,305.328,0.0190623,64.7782,4.28703,126.388,0,0.493587,415.586,100.532,36.2674,7.02628,445.178,0,0,3.85379,42.6446,12.964,6.43496,0.35585,0.137578
2020/7/30,2020/7/30 23:00,2020/7/30 23:00,5,46,39,10,18,0.6,30.5238,304.942,0.0198022,67.2575,4.50651,122.059,0,0.412988,667.574,100.536,28.2004,5.4866,440.8,0,0,4.42371,39.2006,11.485,5.7419,1.4658,0.127801
2020/7/31,2020/7/31 0:00,2020/7/31 0:00,5,45,25,12,18,0.6,30.7263,304.879,0.0185836,62.2768,4.35152,112.548,0,0.795738,440.918,100.444,21.2762,1.20946,440.407,0,0,3.23043,40.2583,9.88121,6.43041,0.000814323,0.170332
2020/7/31,2020/7/31 1:00,2020/7/31 1:00,5,50,30,15,7,0.7,30.6422,304.641,0.0183414,61.7668,4.26204,104.053,0,0.673824,621.64,100.418,17.5684,1.2324,442.849,0,0,2.64521,38.6134,9.64434,6.17283,0.0185685,0.143376
2020/7/31,2020/7/31 2:00,2020/7/31 2:00,6,44,36,16,8,0.6,30.4538,304.352,0.0182427,62.1411,3.81274,98.0286,0,0.618994,633.749,100.402,14.0867,1.16109,441.537,0,0,4.12612,38.3928,10.968,7.19066,0.0146792,0.137998
2020/7/31,2020/7/31 3:00,2020/7/31 3:00,6,40,34,12,8,0.7,30.2216,304.027,0.0180404,62.3268,3.45811,67.9559,0,0.600538,575.449,100.385,11.3261,1.10117,439.455,0,0,9.78276,40.3084,13.6396,8.62361,0.00102009,0.197168
2020/7/31,2020/7/31 4:00,2020/7/31 4:00,11,38,32,12,7,0.6,29.7243,303.445,0.0184674,65.7773,3.96089,63.9423,0,0.639146,400.846,100.365,10.9167,1.00096,433.973,0,0,10.6051,43.4617,11.6877,7.44702,0.0012147,0.185024
2020/7/31,2020/7/31 5:00,2020/7/31 5:00,10,33,26,10,10,0.6,29.4762,303.135,0.0189796,68.6392,3.94554,51.6611,0,0.52824,276.27,100.355,9.63936,0.907091,435.111,0,0,23.2455,55.3917,18.5679,12.5487,0.000121398,0.25312
2020/7/31,2020/7/31 6:00,2020/7/31 6:00,7,36,25,9,9,0.6,29.3677,302.901,0.0192077,69.9491,4.26331,45.1487,0,0.526489,318.789,100.378,7.68847,0.881288,435.412,0,0,27.3786,57.4081,21.5822,15.3736,1.16597,0.370335
2020/7/31,2020/7/31 7:00,2020/7/31 7:00,9,24,28,13,23,0.6,29.5889,304.568,0.018289,65.7136,4.8908,46.7719,0,0.587951,414.93,100.4,44.2323,12.6445,432.382,134.076,161.11,24.3618,53.3383,23.2632,17.5042,5.32218,0.368698
2020/7/31,2020/7/31 8:00,2020/7/31 8:00,10,21,46,12,30,0.6,30.478,307.818,0.0177925,60.529,5.30155,52.9301,0,0.625392,588.958,100.42,114.155,25.7257,433.94,324.475,389.897,17.3338,45.3423,21.1218,15.3552,11.1649,0.285906
2020/7/31,2020/7/31 9:00,2020/7/31 9:00,8,30,48,11,21,0.6,30.478,307.818,0.0177925,60.529,5.30155,52.9301,0,0.625392,588.958,100.42,114.155,25.7257,433.94,324.475,389.897,10.2397,33.2914,14.636,10.1582,25.8294,0.186287
2020/7/31,2020/7/31 10:00,2020/7/31 10:00,6,26,36,22,28,0.6,31.6614,311.227,0.0173449,54.8594,6.327,58.6068,0,0.782938,937.129,100.408,204.458,39.9566,437.954,517.576,621.933,5.31327,22.1633,12.2479,8.39021,48.9026,0.14222
2020/7/31,2020/7/31 11:00,2020/7/31 11:00,5,14,14,14,46,0.5,32.6723,314.068,0.0168031,49.944,7.05472,66.09,0.0405863,0.486711,1244.52,100.385,288.631,52.0111,442.53,675.41,811.591,3.8292,19.7208,13.5514,9.89226,68.7679,0.134496
2020/7/31,2020/7/31 12:00,2020/7/31 12:00,5,17,4,6,56,0.5,33.7729,316.251,0.0167869,46.6118,7.23583,65.9299,0.0801412,0.602375,1498.47,100.296,334.526,61.4446,447.14,789.657,948.872,1.99335,19.3057,10.1525,7.81203,67.9169,0.124653
2020/7/31,2020/7/31 13:00,2020/7/31 13:00,4,8,15,1,45,0.5,34.1285,316.79,0.0172231,46.7607,6.93193,68.2084,1.36494,0.592875,1579.14,100.218,331.895,68.292,454.354,777.715,934.523,1.59411,20.0045,5.24819,3.9302,49.2395,0.119489
2020/7/31,2020/7/31 14:00,2020/7/31 14:00,4,11,15,2,44,0.5,33.9482,316.405,0.017703,48.5532,7.57424,63.1256,5.41377,0.36025,1537.8,100.139,343.94,72.0357,453.884,796.054,956.559,1.10208,24.0391,2.38495,1.89771,28.1696,0.114261
2020/7/31,2020/7/31 15:00,2020/7/31 15:00,4,17,19,1,45,0.5,33.1142,314.603,0.0176793,51.0061,8.94816,82.0551,4.30355,0.96161,1295.77,100.119,344.72,70.6742,451.746,688.486,827.303,2.49441,29.6619,2.11422,1.56819,15.998,0.136116
2020/7/31,2020/7/31 16:00,2020/7/31 16:00,4,18,26,5,42,0.5,31.8777,310.511,0.0185505,57.7479,7.09787,78.8838,5.91287,0.927229,1104.58,100.157,187.358,39.4356,460.955,296.384,356.143,3.52234,28.4563,3.25736,2.44132,14.327,0.150704
2020/7/31,2020/7/31 17:00,2020/7/31 17:00,4,16,11,6,30,0.5,29.7143,307.113,0.0191875,68.1675,5.36576,66.7473,7.25644,0.761451,558.934,100.06,117.098,21.704,452.276,175.241,210.574,2.52545,25.3228,2.15879,1.73477,6.6903,0.130008
2020/7/31,2020/7/31 18:00,2020/7/31 18:00,4,16,9,3,18,0.5,29.997,307.24,0.0192182,67.1466,8.84657,81.0309,2.99937,0.859724,799.163,100.134,163.313,35.2009,461.044,251.459,302.16,4.07539,30.1062,3.3661,2.60773,1.57798,0.155675
2020/7/31,2020/7/31 19:00,2020/7/31 19:00,4,22,13,0,9,0.5,27.208,302.881,0.0193694,80.5632,9.855,82.4786,5.18717,0.524417,506.021,100.25,109.019,12.0997,445.465,53.3195,64.0701,5.72292,31.1702,7.18566,5.45275,0.0668262,0.183
2020/7/31,2020/7/31 20:00,2020/7/31 20:00,4,24,18,0,4,0.6,27.5135,302.393,0.0181527,74.093,7.62735,62.159,0.171522,0.662213,330.211,100.27,59.6773,9.36313,439.993,9.26377,11.1316,6.4022,31.3498,8.14777,5.47331,0.000328504,0.185613
2020/7/31,2020/7/31 21:00,2020/7/31 21:00,4,25,10,3,3,0.6,28.0508,302.333,0.0194532,76.8099,6.10435,71.723,0.0145392,0.591106,277.976,100.298,31.9485,5.41238,436.186,0,0,1.91658,27.0433,6.05173,3.8076,0.0161912,0.155793
2020/7/31,2020/7/31 22:00,2020/7/31 22:00,3,23,10,4,4,0.6,27.5891,302.174,0.0197482,80.3136,4.85398,119.041,1.74234,0.859677,164.289,100.376,34.1502,5.6929,455.018,0,0,0.941715,25.5352,0.850508,0.582005,0.012885,0.149695
2020/7/31,2020/7/31 23:00,2020/7/31 23:00,4,22,9,1,6,0.5,26.3536,301.25,0.0198744,87.3092,4.53146,81.1415,5.33017,0.960611,150.344,100.369,40.0084,4.60868,449.698,0,0,2.38768,24.9832,4.88902,3.10798,0.0169085,0.160798
2020/8/1,2020/8/1 0:00,2020/8/1 0:00,4,21,19,2,5,0.5,26.7134,300.471,0.019841,85.1199,6.11029,56.8009,1.94971,0.716083,222.915,100.255,16.8929,4.35077,445.634,0,0,8.78481,23.7365,8.29029,5.65463,0.0130572,0.181049
2020/8/1,2020/8/1 1:00,2020/8/1 1:00,4,21,17,2,3,0.5,26.5489,300.052,0.019781,85.6566,5.94095,55.8433,0.00352192,0.803182,151.533,100.159,9.46473,2.89667,427.283,0,0,8.78878,22.6739,7.89849,5.2847,0.0187297,0.159504
2020/8/1,2020/8/1 2:00,2020/8/1 2:00,4,19,6,0,5,0.5,26.6549,300.285,0.0201306,86.5941,5.74488,50.4002,0.987195,0.902799,144.049,100.16,12.5573,3.84889,446.278,0,0,6.10072,24.6249,5.89418,3.56579,0.309501,0.133671
2020/8/1,2020/8/1 3:00,2020/8/1 3:00,4,19,12,3,5,0.5,27.0748,300.43,0.0198134,83.0226,5.13291,65.909,0.128348,0.798571,69.2873,100.161,4.77891,3.92168,443.247,0,0,3.58247,24.4865,4.34823,2.55618,1.09739,0.122282
2020/8/1,2020/8/1 4:00,2020/8/1 4:00,4,16,10,3,7,0.5,26.9177,300.303,0.0196413,83.1388,5.32388,61.0007,2.76275,0.658095,60.4624,100.191,5.68028,4.21447,444.382,0,0,3.47295,27.5773,5.28184,3.00747,2.66022,0.119668
2020/8/1,2020/8/1 5:00,2020/8/1 5:00,4,17,16,1,5,0.5,26.5882,300.157,0.0197027,85.1303,4.00854,84.5604,1.63749,0.858138,64.3547,100.185,8.05563,4.42132,449.753,0,0,1.37959,25.5976,2.42318,1.3924,5.54155,0.111283
2020/8/1,2020/8/1 6:00,2020/8/1 6:00,4,17,14,1,5,0.5,25.9654,299.702,0.0197191,88.628,4.09275,91.7121,2.68528,0.931279,257.594,100.223,11.6701,2.7623,447.626,0,0,0.380248,24.1701,1.69819,1.08813,5.89026,0.110578
2020/8/1,2020/8/1 7:00,2020/8/1 7:00,4,17,10,3,6,0.5,26.1418,299.994,0.0199927,88.9014,4.85255,90.0624,10.2361,0.880774,290.833,100.259,16.1695,3.86008,436.973,26.6061,31.9706,0.490689,22.3959,2.75183,1.91429,2.93421,0.135624
2020/8/1,2020/8/1 8:00,2020/8/1 8:00,4,16,14,4,13,0.5,26.1019,300.125,0.0193181,86.1394,6.07659,100.041,6.82168,0.708374,149.986,100.283,24.4649,6.86502,444.164,42.7208,51.3345,1.94522,19.5656,3.52987,2.32802,7.62063,0.156658
2020/8/1,2020/8/1 9:00,2020/8/1 9:00,4,13,17,2,20,0.5,26.1019,300.125,0.0193181,86.1394,6.07659,100.041,6.82168,0.708374,149.986,100.283,24.4649,6.86502,444.164,42.7208,51.3345,1.0527,17.0778,3.24511,2.43691,8.76604,0.137494
2020/8/1,2020/8/1 10:00,2020/8/1 10:00,4,12,16,2,25,0.5,27.2227,304.454,0.0185264,76.9723,7.34413,95.1842,0.0597115,0.620005,374.169,100.232,141.712,29.7416,436.926,359.022,431.41,1.04889,22.1842,2.70848,2.13715,7.37484,0.136952
2020/8/1,2020/8/1 11:00,2020/8/1 11:00,4,18,10,3,30,0.6,28.0942,306.866,0.0193036,76.0092,6.92349,78.5902,0.471546,0.868134,533.706,100.292,190.281,40.201,438.203,514.926,618.749,1.84303,26.2551,3.65375,2.58819,7.61323,0.150081
2020/8/1,2020/8/1 12:00,2020/8/1 12:00,4,15,32,3,57,0.6,28.7922,309.432,0.0196807,74.1369,7.04719,88.425,0.951305,0.793016,538.893,100.202,261.283,51.8962,435.22,693.367,833.168,1.78602,22.5336,4.7836,2.87293,12.6577,0.147367
2020/8/1,2020/8/1 13:00,2020/8/1 13:00,3,7,25,6,45,0.5,28.0829,307.242,0.019817,77.9424,8.79639,82.2057,1.83821,0.624453,407.109,100.115,243.908,33.8005,445.86,400.823,481.639,2.51015,15.5667,10.9983,5.26689,24.3833,0.131767
2020/8/1,2020/8/1 14:00,2020/8/1 14:00,3,9,6,6,34,0.5,29.3612,312.626,0.0206771,75.0816,6.37977,93.8319,0.583502,0.707066,435.328,100.06,336.977,56.3437,438.665,788.219,947.145,2.05547,9.60038,11.1264,5.07021,33.1995,0.106948
2020/8/1,2020/8/1 15:00,2020/8/1 15:00,3,17,9,3,24,0.5,32.3281,313.417,0.0191052,57.7773,10.4142,123.178,0.0724831,0.717611,1267.15,100.027,367.408,67.1446,456.342,793.118,953.032,1.56616,11.1252,11.5682,5.08828,30.1926,0.10658
2020/8/1,2020/8/1 16:00,2020/8/1 16:00,3,21,13,5,26,0.5,32.3905,313.224,0.0186876,56.2569,10.2505,124.281,0.719902,0.639895,1279.86,99.9566,350.686,63.9953,446.652,695.123,835.278,1.53294,13.4488,11.3306,4.98247,25.5541,0.111131
2020/8/1,2020/8/1 17:00,2020/8/1 17:00,4,18,14,4,28,0.5,31.6099,311.425,0.0187647,59.3515,8.80406,119.042,1.67658,1,1177.19,100.108,270.361,51.2469,446.504,488.423,586.902,1.54052,16.8935,8.3743,3.95603,21.0875,0.117207
2020/8/1,2020/8/1 18:00,2020/8/1 18:00,3,27,4,2,17,0.6,30.5519,307.002,0.0188556,63.6502,9.99663,115.28,2.65545,0.655046,1183.11,100.113,144.182,27.5724,462.031,142.773,171.56,1.57062,31.3681,8.97911,4.22626,7.92632,0.133492
2020/8/1,2020/8/1 19:00,2020/8/1 19:00,4,37,20,3,6,0.6,29.7708,305.793,0.0191017,67.684,8.84866,108.433,0.764267,0.578472,914.288,100.142,113.287,21.4546,458.626,113.077,135.876,0.87793,35.6446,8.99402,4.66146,0.583737,0.134984
2020/8/1,2020/8/1 20:00,2020/8/1 20:00,4,33,16,3,8,0.6,29.0044,303.645,0.019597,72.8671,7.25188,103.343,2.37232,0.835862,482.109,100.216,48.8991,9.52795,438.533,11.1221,13.3646,2.49779,37.5103,9.21621,5.6468,0.0638109,0.162611
2020/8/1,2020/8/1 21:00,2020/8/1 21:00,4,32,12,5,7,0.6,28.0737,302.652,0.0196706,77.5217,6.78071,95.8585,2.84696,0.93345,497.888,100.253,44.4057,8.28951,457.137,0,0,4.99966,40.73,9.85324,6.3799,0.0274348,0.181369
2020/8/1,2020/8/1 22:00,2020/8/1 22:00,4,34,17,6,6,0.6,27.849,302.071,0.0198067,79.1883,5.61815,77.7438,1.87571,0.861189,303.013,100.291,28.2527,5.30678,441.45,0,0,2.26685,43.2104,7.40277,4.87554,0.443714,0.141423
2020/8/1,2020/8/1 23:00,2020/8/1 23:00,4,26,19,6,9,0.6,27.9562,301.879,0.0199334,79.1246,6.10283,87.2964,2.59327,0.721447,318.117,100.242,21.5494,5.51268,441.183,0,0,3.14735,42.6858,5.37095,3.57855,3.93523,0.134145
2020/8/2,2020/8/2 0:00,2020/8/2 0:00,4,26,14,4,7,0.6,26.7679,300.269,0.0198299,84.7869,5.46801,100.58,0,0.628786,169.771,100.259,8.74791,2.78937,431.027,0,0,3.83269,40.894,4.86193,3.70622,0.0133646,0.160802
2020/8/3,2020/8/3 0:00,2020/8/3 0:00,3,30,21,8,6,0.8,27.2946,301.288,0.0202386,83.6671,4.12514,104.668,1.96354,0.776384,326.204,100.183,17.1478,3.15601,434.65,0,0,1.72883,34.5869,7.10023,3.85259,6.9796,0.135242
2020/8/3,2020/8/3 1:00,2020/8/3 1:00,3,25,15,6,12,0.7,27.4058,301.196,0.0201959,82.8671,4.04794,107.359,0.295843,0.755222,376.156,100.13,12.6235,3.42351,435.073,0,0,1.2184,36.3743,6.16539,3.67926,3.09024,0.129256
2020/8/3,2020/8/3 2:00,2020/8/3 2:00,3,24,13,2,9,0.7,27.4904,301.294,0.0199792,81.5164,4.49004,107.033,2.45722,0.850109,396.496,100.094,14.0326,4.35277,451.993,0,0,0.592018,27.4494,4.04403,2.3353,12.5582,0.112927
2020/8/3,2020/8/3 3:00,2020/8/3 3:00,3,21,15,1,12,0.7,26.5081,300.48,0.0198144,85.96,3.21273,120.93,2.26683,0.659939,162.361,100.092,13.7434,1.93244,431.605,0,0,0.222584,16.2705,1.78851,1.09785,29.7643,0.104404
2020/8/3,2020/8/3 4:00,2020/8/3 4:00,2,16,5,3,20,0.7,25.7982,300.257,0.0198262,89.9547,2.68085,162.394,2.5407,0.940901,107.998,100.12,20.0852,2.59272,448.655,0,0,0.0366845,15.6947,0.701243,0.486679,31.5252,0.103461
2020/8/3,2020/8/3 5:00,2020/8/3 5:00,2,12,2,4,29,0.6,26.0226,300.178,0.0197991,88.5927,2.62913,122.856,9.91706,0.776696,227.495,100.14,14.817,2.19865,445.778,0,0,0.374291,22.2701,1.60814,0.851262,23.8415,0.112106
2020/8/3,2020/8/3 6:00,2020/8/3 6:00,2,16,1,2,23,0.7,25.9058,299.882,0.0194269,87.5675,3.13628,126.098,12.1962,0.808498,143.401,100.14,13.5785,2.46017,441.945,0,0,0.805073,36.1806,4.21772,2.53887,10.1519,0.141711
2020/8/3,2020/8/3 7:00,2020/8/3 7:00,3,26,7,0,11,0.8,26.1718,301.485,0.0195206,86.5546,2.09297,131.501,1.0233,0.881904,273.793,100.164,30.7878,7.68247,425.167,109.381,131.435,0.71852,34.9251,3.97952,2.78745,10.6697,0.149253
2020/8/3,2020/8/3 8:00,2020/8/3 8:00,3,32,18,5,7,0.9,25.9476,301.426,0.0198833,89.4204,2.1381,98.7679,3.60877,0.968275,181.772,100.173,33.8824,6.63188,441.729,84.4069,101.426,0.866077,42.4253,2.94758,1.89233,5.93969,0.168407
2020/8/3,2020/8/3 9:00,2020/8/3 9:00,3,25,12,6,20,0.8,25.9476,301.426,0.0198833,89.4204,2.1381,98.7679,3.60877,0.968275,181.772,100.173,33.8824,6.63188,441.729,84.4069,101.426,1.00712,41.3301,2.79699,1.85753,9.4954,0.166106
2020/8/3,2020/8/3 10:00,2020/8/3 10:00,4,24,21,4,27,0.8,26.401,301.298,0.0196293,85.8221,2.82746,110.932,2.32149,0.872159,250.075,100.195,28.7485,5.9028,444.599,54.0364,64.9316,1.63672,34.2941,3.85986,2.69311,18.3941,0.169491
2020/8/3,2020/8/3 11:00,2020/8/3 11:00,3,17,41,2,36,0.7,27.1816,302.652,0.0186957,77.8036,2.79804,81.4276,0.534494,0.798447,289.73,100.143,39.2737,11.8414,445.307,121.446,145.933,3.68758,33.7693,9.39292,6.70118,21.7469,0.201732
2020/8/3,2020/8/3 12:00,2020/8/3 12:00,3,25,22,2,24,0.8,29.5122,313.686,0.0187253,67.3828,2.41123,94.3659,0.0297165,0.724931,712.334,100.09,231.276,51.9175,436.18,723.269,869.099,2.96472,44.3431,6.70841,5.17356,16.3512,0.18566
2020/8/3,2020/8/3 13:00,2020/8/3 13:00,2,25,16,2,39,0.7,30.6798,316.578,0.0185108,61.9278,2.72275,114.463,1.08715,0.656292,1052.83,100.008,289.457,63.8705,440.43,822.179,987.952,2.1427,38.1942,6.11457,4.88485,29.611,0.177987
2020/8/3,2020/8/3 14:00,2020/8/3 14:00,2,20,15,2,41,0.7,29.6349,308.524,0.0187416,66.8366,2.40423,126.764,5.81639,0.770949,595.479,99.9537,105.033,14.3145,459.818,86.4255,103.851,2.66011,58.1458,7.14895,5.93565,12.8021,0.198137
2020/8/3,2020/8/3 15:00,2020/8/3 15:00,2,22,8,0,47,0.7,32.0262,317.9,0.0181447,55.7998,3.20243,104.245,0.150045,0.659988,1217.27,99.8626,306.161,64.2291,445.988,797.312,958.071,1.92662,56.481,6.76886,5.65265,21.9122,0.17491
2020/8/3,2020/8/3 16:00,2020/8/3 16:00,3,29,9,1,47,0.8,31.1671,311.695,0.0182158,59.0469,1.14956,178.691,5.048,0.778502,757.698,99.8569,116.067,21.3577,463.561,176.385,211.948,2.49257,57.8123,5.65136,4.73439,20.0502,0.163972
2020/8/3,2020/8/3 17:00,2020/8/3 17:00,2,30,28,6,44,0.8,29.4917,311.084,0.0189448,68.1229,3.99603,54.1992,4.80466,0.927834,518.337,99.899,209.701,33.8142,445.768,363.348,436.609,3.73685,54.8508,6.70399,5.4356,22.5598,0.180619
2020/8/3,2020/8/3 18:00,2020/8/3 18:00,3,36,25,9,30,0.8,30.4488,311.307,0.0187411,63.5315,1.43652,130.277,3.13235,0.951401,845.262,99.9108,128.866,29.2746,450.869,320.888,385.588,4.43795,60.8181,9.0702,6.49607,7.2142,0.208632
2020/8/3,2020/8/3 19:00,2020/8/3 19:00,3,32,16,11,21,0.8,29.7312,307.867,0.0189611,67.2304,1.06645,137.305,3.26729,0.874928,660.581,99.9711,68.7523,14.2751,456.602,106.51,127.986,6.50255,66.1194,15.591,10.2694,0.211941,0.232918
2020/8/3,2020/8/3 20:00,2020/8/3 20:00,3,29,21,14,19,0.8,28.3361,304.476,0.0192296,74.3707,2.441,167.677,2.10068,0.645356,314.507,100.012,48.7833,5.33883,439.023,7.85648,9.44055,4.4204,69.6411,22.8901,13.6797,0.279488,0.239501
2020/8/3,2020/8/3 21:00,2020/8/3 21:00,2,28,14,9,19,0.7,28.3766,303.994,0.0191753,74.0134,0.337475,180.586,0.0744934,0.734436,380.036,100.063,28.4238,4.17081,454.385,0,0,6.53992,68.8087,20.6052,11.9244,0.825845,0.233131
2020/8/3,2020/8/3 22:00,2020/8/3 22:00,3,27,9,5,17,0.7,28.2678,303.258,0.0195609,75.9969,2.40561,267.448,0,0.756879,243.269,100.041,27.5253,3.57082,437.112,0,0,14.9194,65.5998,16.5654,10.9825,0.000181656,0.270788
