WD1,WD,BS,SD,FS,FX,YuL,YL,BJGD,press,GR,QR,wmL,wm,WM,SO2,NO2,PM10,PM2.5,O3,CO
29.3158,303.291,0.0191272,70.043,3.86725,222.395,0,0.092427,432.893,100.602,15.8745,0.822065,429.196,0,0,1.78569,17.8308,5.45535,3.35869,3.74952,0.117496
28.9137,302.841,0.0203531,76.4282,4.35292,228.92,0,0.128056,414.048,100.624,16.3945,0.631609,430.162,0,0,1.48545,16.5528,4.94907,2.90311,3.90779,0.112364
28.7874,302.557,0.0199105,75.3737,4.39855,227.083,0,0.159443,375.175,100.649,13.0372,0.665213,429.145,0,0,1.87465,19.3504,6.22553,3.59689,2.7536,0.120313
28.6406,302.289,0.0191315,73.1058,4.09121,229.752,0,0.0960511,327.055,100.673,9.79152,0.71741,427.562,0,0,2.30514,22.4432,8.85594,5.15203,2.041,0.143118
28.8269,303.414,0.0193036,72.9324,4.41493,234.216,0,0.0411316,399.288,100.695,31.8203,7.67034,428.417,85.3437,102.551,2.89957,22.0376,9.16051,5.42931,4.79063,0.158123
29.5003,306.034,0.0192317,69.7046,4.36892,238.081,0,0,479.232,100.711,79.5914,16.8142,429.929,229.633,275.933,2.53048,20.2362,7.2414,4.27662,11.1315,0.147981
29.5003,306.034,0.0192317,69.7046,4.36892,238.081,0,0,479.232,100.711,79.5914,16.8142,429.929,229.633,275.933,2.07621,17.4753,6.20127,3.92916,21.8864,0.138793
30.7066,309.381,0.0183992,61.915,3.82986,243.895,0,0,667.667,100.726,126.535,26.761,436.756,367.801,441.96,1.59977,15.6438,5.73286,4.01579,46.174,0.129488
32.0859,314.172,0.0174766,54.0216,3.57177,248.791,0,0,927.444,100.7,211.817,43.3568,439.149,612.987,736.582,1.51685,13.8526,6.63262,4.95788,71.2198,0.12951
33.3336,318.219,0.0167352,47.9032,2.79746,252.106,0,0,1306.62,100.642,264.7,52.9325,442.704,749.049,900.077,1.61093,12.9434,8.42212,6.44874,87.5724,0.130951
34.352,320.853,0.0166493,44.7577,2.21408,245.463,0,0,1623.52,100.568,289.048,57.1083,449.165,803.045,964.96,1.6241,14.0918,8.95048,6.84354,88.8238,0.13004
35.4044,322.566,0.0155061,39.0735,2.64748,223.305,0,0,1700.59,100.491,322.448,61.8399,448.459,842.19,1012,1.84966,15.0729,8.99646,6.86102,97.6247,0.138142
36.3096,320.86,0.0144403,34.4215,3.36751,224.784,0,0.022933,1807.24,100.418,274.612,51.5267,455.861,628.592,755.333,2.07261,15.4703,8.68068,6.64134,108.538,0.145803
36.8596,321.786,0.0147876,34.0754,3.60114,235.562,0,0,1842.76,100.357,292.954,56.4321,449.959,709.639,852.721,2.01921,16.9389,8.57539,6.63924,103.634,0.144207
37.2768,320.675,0.0148825,33.4284,3.43554,228.921,0,0,1868.35,100.32,243.553,46.9177,453.835,554.019,665.725,2.489,22.9118,9.99738,7.65299,94.582,0.155794
37.4714,318.145,0.0146358,32.4911,3.42761,229.767,0,0.0555314,1905.7,100.321,169.442,33.8682,456.621,344.51,413.972,3.13372,27.5823,8.69667,5.89975,45.9867,0.137829
36.8716,314.412,0.0161083,37.0888,5.02793,204.315,0,0.157206,1679.21,100.349,114.813,21.3192,463.133,146.652,176.221,2.72059,26.0419,7.53233,4.63942,15.8688,0.129905
34.2086,309.892,0.0191351,51.8033,7.19941,195.749,0,0.0967288,517.32,100.409,83.2182,5.94796,455.374,15.1432,18.1965,2.62875,25.2327,7.84715,4.77499,8.00474,0.133247
32.9824,308.088,0.0196962,57.4984,6.76637,199.41,0,0.0566227,569.626,100.473,60.6637,1.60805,453.446,0,0,2.686,25.3927,8.63556,5.32052,5.8646,0.137613
32.1181,306.978,0.019801,60.9598,6.19575,200.256,0,0.0415138,500.136,100.503,49.2473,1.4313,451.168,0,0,2.7545,23.9154,8.13746,5.06155,4.72828,0.139812
31.4975,306.212,0.0196674,62.8992,5.40888,201.966,0,0.125348,520.857,100.507,40.3661,1.28923,448.333,0,0,2.6401,22.351,7.06884,4.43116,4.43886,0.138034
31.0886,305.687,0.0194975,63.9432,4.7902,205.609,0,0.376123,496.206,100.51,33.8735,1.21358,448.693,0,0,2.51346,21.3136,6.58331,4.03044,3.37191,0.132137
30.6943,305.184,0.0195118,65.551,4.24535,208.666,0,0.295057,529.74,100.495,28.4551,1.09515,445.572,0,0,2.44916,20.4016,6.141,3.61302,3.43188,0.123233
30.3284,304.697,0.0195956,67.3189,3.97001,213.225,0,0.297007,577.953,100.475,24.4716,0.988958,442.055,0,0,2.07209,18.6751,5.72434,3.33178,4.61161,0.11659
30.0432,304.307,0.0197156,68.9398,3.5579,213.858,0,0.423002,601.304,100.485,20.4795,0.885836,440.072,0,0,1.72309,17.2899,5.59135,3.24317,5.42744,0.111579
29.6668,303.744,0.0198093,70.8984,4.30344,216.086,0,0.502272,544.149,100.487,19.4933,0.841736,435.337,0,0,1.51733,16.7166,7.35267,4.10496,5.51376,0.110161
29.4125,303.398,0.019658,71.4807,3.76769,207.819,0,0.427335,546.945,100.5,15.7346,0.769697,433.479,0,0,1.60526,18.8739,9.4988,5.40323,3.48677,0.119923
29.1573,302.97,0.0195724,72.3254,3.66543,208.161,0,0.47832,483.95,100.53,12.0463,0.68459,427.997,0,0,1.87033,21.8308,12.4174,7.09239,3.08827,0.142238
28.9433,302.673,0.0197663,74.037,3.36705,208.476,0,0.331834,376.804,100.556,9.76303,0.599435,427.97,0,0,2.32441,20.8385,11.602,6.81573,7.08637,0.15955
29.2032,304.356,0.0200634,73.9753,3.2332,214.356,0,0.34,552.474,100.59,36.5468,8.45988,429.171,113.558,136.454,1.87032,15.4706,11.0117,6.5603,15.1223,0.141134
29.9727,307.041,0.0207352,72.9053,4.31338,220.822,0,0.34,759.57,100.595,92.8286,17.4473,462.98,229.723,276.041,1.9109,11.6143,10.1214,5.99452,25.396,0.130752
29.9727,307.041,0.0207352,72.9053,4.31338,220.822,0,0.34,759.57,100.595,92.8286,17.4473,462.98,229.723,276.041,1.80015,10.4846,10.051,6.23357,43.9394,0.122202
30.8643,308.856,0.0205883,68.5275,4.97687,224.577,0,0.34,901.669,100.607,128.611,22.8365,467.21,294.165,353.476,1.44248,8.74085,9.1936,5.95953,60.6415,0.115596
32.4815,314.284,0.0191788,57.7842,5.23048,224.922,0,0.197175,1147.87,100.566,251.429,45.565,443.828,643.53,773.283,1.25281,8.81652,8.92814,6.05875,66.4115,0.114889
33.6118,316.368,0.0182064,51.1652,4.9893,226.242,0,0.202433,1396.96,100.506,274.603,49.9068,452.892,672.268,807.815,1.59598,10.1485,8.40513,5.76694,62.1795,0.116401
34.7473,318.68,0.0174587,45.7439,5.02557,227.271,0,0.184343,1630.91,100.41,313.421,55.9127,457.53,735.19,883.424,1.08819,8.72277,6.66668,4.51383,56.2407,0.108356
35.3784,321.122,0.0176177,44.3963,4.47201,193.302,0.244195,0.259232,1817.05,100.346,351.607,67.0126,457.814,839.699,1009,0.740857,9.9849,5.2515,3.41155,48.9476,0.107241
36.1028,322.098,0.0171928,41.4188,4.20411,188.149,0.577382,0.34,1966.38,100.238,348.77,63.3509,458.077,816.27,980.851,0.754066,11.8746,5.01621,3.0527,38.8295,0.108608
36.3238,320.106,0.0168197,39.9602,6.32667,183.05,0.847659,0.17834,1852.64,100.186,351.768,61.5782,459.343,702.916,844.643,2.04487,13.1951,5.53704,3.09522,30.7126,0.106704
35.762,317.199,0.0172201,42.3373,5.22099,221.107,0.704134,1,1658.02,100.212,238.028,48.0413,462.166,430.233,516.98,2.36293,15.6362,7.05542,3.83952,21.899,0.107858
35.6813,314.599,0.0172053,42.5126,6.07871,194.461,0.787214,0.161081,1647.68,100.221,176.261,35.7851,463.491,274.377,329.699,1.91194,15.5943,8.44775,4.54267,11.6096,0.108702
34.5174,311.246,0.0175846,46.6553,7.14104,191.166,0,0.154091,1192.35,100.276,119.06,21.3746,459.455,120.845,145.211,1.93432,15.5942,9.84694,5.23422,7.22354,0.110794
33.3175,308.738,0.0181796,51.9355,6.37048,194.551,0,0.170139,991.669,100.361,67.6356,5.87678,453.93,14.7423,17.7148,2.10208,16.5831,10.3647,5.59621,6.18807,0.11134
31.9952,306.916,0.0192436,59.6372,6.59045,197.81,0,0.134942,790.526,100.416,53.7354,1.52563,446.752,0,0,2.24717,15.6015,9.84157,5.37617,10.2523,0.10489
31.1147,305.882,0.0199214,65.1907,5.88461,198.104,0,0.0721081,725.892,100.454,44.741,1.2406,444.726,0,0,2.4123,14.2269,10.2401,5.38958,10.8153,0.100717
30.4649,304.937,0.0202773,69.052,6.08093,197.109,0,0.108066,650.465,100.44,37.2778,1.01831,432.727,0,0,1.95304,13.1951,8.89284,4.49655,11.6053,0.0989232
30.1165,304.507,0.0202793,70.5529,5.78445,199.087,0,0.416315,588.058,100.432,33.512,1.00077,440.038,0,0,1.43874,13.2379,7.96359,4.15067,11.4314,0.100787
29.748,303.967,0.0203364,72.3437,5.52152,197.315,0,0.531227,547.345,100.385,27.6449,0.859827,432.946,0,0,1.19455,13.1744,7.076,3.68037,11.8088,0.100946
29.4976,303.593,0.0201571,72.809,4.967,202,0,0.734814,491.005,100.365,22.3082,0.798925,431.934,0,0,1.13104,14.4246,7.49412,3.87562,10.6383,0.102213
29.384,303.331,0.0197753,71.9345,4.97376,206.113,0,0.253137,403.005,100.366,18.6762,0.839606,432.766,0,0,1.11908,16.3668,7.13587,3.65719,9.08176,0.106167
29.2731,303.126,0.019578,71.6949,4.16467,205.076,0,0.857578,429.498,100.35,14.155,0.777256,432.14,0,0,1.34375,18.3806,8.561,4.32455,7.92022,0.109947
29.1456,302.86,0.0195602,72.1861,3.89213,213.154,0,0.208513,324.372,100.335,10.6446,0.704502,429.121,0,0,1.85497,21.4583,9.81059,5.13119,5.79648,0.123722
29.054,302.674,0.0195474,72.5777,3.58871,209.215,0,0.195896,370.131,100.372,8.23014,0.66483,429.914,0,0,1.68549,19.8854,9.19839,5.0336,8.66514,0.134993
28.9388,302.397,0.0192897,72.1876,3.70987,194.24,0,0.220244,356.079,100.443,5.44284,0.648722,426.234,0,0,1.73318,16.1575,9.2552,5.02223,16.0655,0.131967
29.285,303.723,0.0180556,66.1589,3.96515,204.12,0,0.159198,456.888,100.477,26.0373,8.90872,421.511,96.474,115.926,1.924,12.2813,9.35992,4.89166,25.4277,0.115998
30.1599,306.399,0.0168718,58.5916,5.07323,207.133,0,0.166607,596.546,100.516,79.746,21.2381,422.414,257.409,309.31,1.80983,10.9958,7.9261,4.20595,33.3112,0.111503
30.1599,306.399,0.0168718,58.5916,5.07323,207.133,0,0.166607,596.546,100.516,79.746,21.2381,422.414,257.409,309.31,2.24567,11.1496,7.21016,3.79226,41.2381,0.109543
31.4942,310.3,0.0164806,52.7426,5.25869,200.711,0,0.189292,1010.04,100.552,157.827,35.6612,427.471,465.266,559.076,2.25897,12.736,7.27087,3.79774,44.9275,0.108611
32.8606,313.846,0.0159089,46.8052,5.31358,201.326,0,0.0540466,1385.51,100.507,227.413,47.5198,436.329,622.179,747.627,2.4954,12.7943,6.63094,3.43911,41.3424,0.106488
33.7412,316.839,0.0158191,44.0641,5.69734,198.152,0,0.0396393,1582.98,100.413,308.61,58.4236,437.492,779.145,936.242,2.9234,11.5785,2.98532,1.82994,41.737,0.106507
34.1245,317.523,0.0166718,45.3205,5.55442,188.003,0,0.04586,1599.48,100.313,313.765,55.5989,448.973,728.787,875.73,2.7674,12.6841,2.40247,1.61617,36.2234,0.108522
33.8279,314.404,0.0168241,46.5535,5.67587,194.084,1.61673,1,1460.34,100.285,223.161,45.4444,475.556,382.9,460.103,3.01855,13.6878,3.47806,2.04056,25.1459,0.108839
34.284,315.655,0.0162515,43.7359,9.19674,189.08,1.87188,0.565153,1612.92,100.28,346.531,70.6643,453.009,706.934,849.471,2.35735,14.9012,7.64496,3.79382,16.4545,0.111451
34.137,315.959,0.0151407,41.102,7.4763,194.143,0.000535488,0.381844,1455.03,100.256,315.982,53.5605,452.667,616.576,740.894,2.29757,18.0167,9.73002,4.88406,10.0946,0.115533
33.8574,313.903,0.0130236,35.9801,7.9309,191.153,0,0.318606,1306.31,100.304,258.085,45.6768,445.306,454.162,545.733,3.5147,20.2473,12.4297,6.05649,7.12111,0.11869
32.7141,310.434,0.0174468,51.6813,8.20721,194.56,0,0.332593,1189.35,100.304,172.143,23.9119,451.333,196.479,236.094,4.59885,20.8621,11.4586,5.55038,6.72576,0.122338
32.0612,308.507,0.0181762,56.0986,7.31321,197.736,0.20178,0.179645,1059,100.411,111.998,18.1408,468.987,82.7211,99.3999,5.5206,21.921,11.9404,5.74857,6.1589,0.12556
31.3518,306.591,0.0187092,60.3404,6.14065,196.063,0,0.342289,874.735,100.457,60.6212,6.80404,442.851,15.5286,18.6596,6.41192,24.574,10.2386,5.06797,4.57249,0.130331
31.0544,305.617,0.0188122,61.8496,6.31273,183.196,0,0.208739,905.101,100.547,41.1705,2.70899,440.997,0,0,5.98519,23.6464,8.70412,4.49574,6.26164,0.123564
31.3351,305.815,0.0173919,56.1652,3.78235,211.549,0,0.481542,493.114,100.483,25.8345,1.41739,448.3,0,0,2.95449,28.5999,6.7089,4.40273,7.03562,0.145052
31.0501,305.387,0.0174409,57.3141,3.5873,220.222,0,0.529936,535.338,100.477,21.9984,1.33989,445.97,0,0,3.27052,26.7448,5.92709,3.62404,6.63429,0.135348
30.7022,304.933,0.0174042,58.4316,3.83148,220.379,0,0.583268,503.288,100.478,20.8918,1.33919,446.5,0,0,2.33477,21.0451,5.46644,3.19304,6.83002,0.119257
30.2692,304.394,0.0184038,63.4551,4.20386,215.89,0,0.57952,490.713,100.474,20.1321,1.17873,443.114,0,0,1.95412,19.3546,5.25598,3.05486,6.40446,0.114933
29.9621,304.018,0.0192371,67.6015,4.40486,215.835,0,0.576383,488.755,100.481,19.3609,1.05841,444.481,0,0,1.87442,18.8402,5.44828,3.2057,5.55412,0.114622
29.6628,303.649,0.0200188,71.6715,4.45695,216.185,0,0.627141,491.964,100.495,17.9868,0.910163,444.169,0,0,1.86596,19.149,6.68156,3.87795,2.91657,0.12066
29.4022,303.309,0.0207218,75.4179,4.27936,219.281,0,0.711724,524.098,100.526,15.678,0.740142,442.049,0,0,2.00991,19.5388,9.58799,5.52367,2.8722,0.138069
29.5978,304.775,0.0208467,74.9808,4.66346,225.227,0,0.745788,579.868,100.552,47.759,9.70852,441.688,116.462,139.944,2.84922,16.7573,10.3719,5.97194,6.96676,0.156271
30.4897,308.011,0.0188961,64.3324,5.05475,225.598,0,0.504345,593.978,100.562,115.883,24.2681,434.306,321.272,386.05,2.9089,13.8687,9.62827,5.69319,16.5893,0.149437
30.4897,308.011,0.0188961,64.3324,5.05475,225.598,0,0.504345,593.978,100.562,115.883,24.2681,434.306,321.272,386.05,2.44749,13.2377,8.919,5.6065,35.1645,0.136231
31.7148,311.779,0.0173541,54.7962,5.06815,223.352,0,0.260934,757.303,100.56,191.845,38.5236,431.819,517.084,621.342,2.1101,11.4379,8.55316,5.74785,57.1413,0.126464
32.891,315.579,0.0165473,48.606,4.42201,225.132,0,0.0458419,1049.93,100.532,254.186,49.6336,434.432,677.066,813.581,1.95606,9.68101,8.76388,6.09623,77.6687,0.124935
34.0341,318.871,0.0156176,42.7592,3.88745,223.297,0,0.0378304,1363,100.469,301.033,58.1488,437.293,791.692,951.319,1.85235,8.95611,8.44444,6.0378,90.4675,0.125109
35.1129,321.191,0.0144979,37.1477,3.67637,222.091,0,0.0438088,1608.75,100.397,330.244,63.2361,442.213,842.637,1012.53,1.74185,9.42951,7.92821,5.76433,96.7184,0.123898
36.0283,322.243,0.0141707,34.3239,4.30873,227.334,0,0.0480537,1788.64,100.323,359.019,66.0274,447.389,854.068,1026.27,1.56142,10.5378,7.82545,5.79761,96.6941,0.126869
36.6763,322.169,0.0151655,35.2931,4.75002,233.605,0,0.0534051,1902.23,100.246,352.806,62.3381,455.967,782.254,939.977,0.96116,11.2609,6.34891,4.80391,78.7328,0.118854
36.4716,319.186,0.017438,41.0606,5.94894,190.165,0,0.0416944,1843.06,100.186,301.519,46.704,488.6,507.406,609.713,0.645569,12.297,5.03577,3.46281,57.69,0.11492
35.9767,319.203,0.0179223,43.4802,4.46271,203.43,1.13752,0.176173,1585.45,100.18,271.271,51.9808,461.656,546.617,656.829,1.48755,12.8612,5.54053,3.31216,35.5926,0.109529
35.4904,315.91,0.0182815,45.7154,4.96745,206.486,2.92359,0.327518,1565.84,100.259,199.98,39.9408,462.095,339.797,408.309,2.49739,14.3967,6.49143,3.63829,19.5774,0.108786
34.8085,312.534,0.0190218,49.5798,6.83254,190.59,0.762266,0.083474,1299.19,100.268,149.48,27.2821,459.344,176.376,211.939,2.22258,15.2248,6.72975,3.78127,9.84251,0.109019
33.3804,309.062,0.0194124,55.2172,7.28587,191.188,0,0.0445338,861.331,100.314,84.2439,10.0079,453.159,17.4352,20.9506,2.26696,14.9731,7.31582,4.09005,5.28975,0.11137
32.1861,307.332,0.0201713,61.7659,6.74927,193.927,0,0.0335897,705.202,100.386,61.9938,3.43408,447.26,0,0,2.0945,14.0899,7.98979,4.40896,4.8029,0.109332
31.3477,306.254,0.0204645,65.9899,6.43943,195.517,0,0.0358842,636.021,100.415,52.3487,1.77295,443.861,0,0,1.87204,12.4533,7.88414,4.28861,6.37789,0.104245
30.8977,305.512,0.0195901,64.9397,6.37235,198.842,0,0.068891,589.781,100.412,42.986,1.39882,438.837,0,0,1.74393,11.3304,7.46245,4.07285,7.65782,0.10093
30.5115,304.936,0.0194386,65.9824,5.77339,197.507,0,0.101547,612.882,100.406,34.3593,1.27047,435.093,0,0,1.29532,10.1147,6.43717,3.50425,9.11109,0.0967042
30.2107,304.445,0.0196447,67.9067,5.7763,200.09,0,0.110504,586.189,100.373,29.0634,1.16606,432.987,0,0,0.883236,9.1513,6.09145,3.27935,10.2447,0.092877
29.9442,304.067,0.0202334,71.08,5.42323,200.475,0,0.0572668,578.36,100.344,24.6517,0.991369,433.362,0,0,1.02554,10.3586,7.02375,3.80869,9.61181,0.0945129
29.6591,303.714,0.0203913,72.9126,5.03379,202.095,0,0.117987,596.12,100.351,21.5404,0.889725,434.053,0,0,1.18854,12.1509,7.62128,4.14167,8.37256,0.0986882
29.4957,303.696,0.0205029,74.0449,4.36123,207.636,0,1,591.396,100.337,22.469,0.957853,452.091,0,0,1.1504,12.5773,8.00992,4.25629,8.60699,0.0989778
29.3148,303.203,0.0208772,76.2567,4.16237,208.186,0,0.376345,551.73,100.351,14.9054,0.655273,432.277,0,0,0.995488,14.218,9.46498,5.03919,7.81494,0.102766
29.1716,302.951,0.0207469,76.4759,3.67988,205.237,0,0.239531,527.904,100.377,11.428,0.595384,431.139,0,0,1.04195,16.4551,11.9907,6.38324,7.03485,0.115488
29.0518,302.71,0.0206011,76.5525,3.66506,205.758,0,0.633308,420.517,100.438,9.08293,0.581416,430.622,0,0,1.26597,13.7806,12.4781,6.53043,11.3453,0.123457
29.4199,304.576,0.0203498,73.9333,3.96984,214.546,0,0.550191,586.326,100.461,42.0507,9.88213,432.309,127.466,153.166,1.56956,13.7933,12.4913,6.7588,14.1081,0.139146
30.2477,308.012,0.0198716,68.6157,4.52201,219.596,0.0686746,0.839521,778.328,100.486,114.506,24.5487,437.589,328.654,394.919,2.17972,14.0732,12.3425,7.04248,21.727,0.137376
30.2477,308.012,0.0198716,68.6157,4.52201,219.596,0.0686746,0.839521,778.328,100.486,114.506,24.5487,437.589,328.654,394.919,1.75277,16.5837,9.53919,5.64251,29.1533,0.131101
31.1158,311.5,0.0196111,64.2011,4.46972,221.666,0.797902,0.294142,962.174,100.499,187.972,39.6715,440.388,514.375,618.087,1.62577,14.2166,8.35402,4.96997,42.6181,0.123523
32.3986,313.008,0.0184616,55.8515,4.45139,221.159,0,0.34,1377.02,100.473,194.272,37.4946,469.438,454.196,545.774,0.947154,12.1103,6.77596,4.05503,44.3904,0.117202
32.9461,312.349,0.0179538,52.492,3.66884,203.605,2.86528,0.853656,1276.9,100.409,142.626,35.4704,471.297,314.203,377.555,1.83127,12.0471,6.59609,3.95274,44.7807,0.114193
34.486,317.605,0.0165308,43.9827,5.31075,228.873,0.286771,0.152639,1696.17,100.361,296.518,59.9387,451.987,725.656,871.968,2.56006,11.5394,6.24518,3.66079,47.9611,0.111227
34.0902,316.473,0.0167044,45.5099,4.56308,197.212,3.33848,0.0892423,1490.01,100.326,249.724,58.2992,453.073,629.27,756.147,2.1829,11.9273,6.95694,3.92741,44.1657,0.110394
35.5633,318.775,0.0153804,38.2869,6.42283,185.369,0,0.120316,1864.03,100.248,335.117,63.9495,455.912,747.241,897.905,2.24279,14.0414,7.22867,3.93505,34.6002,0.111668
35.4603,317.999,0.0156326,39.143,6.61719,192.487,0,0,1757.38,100.211,316.524,57.2197,453.188,647.589,778.16,2.67466,15.7908,6.31227,3.47064,22.7674,0.112652
35.1455,316.426,0.015873,40.521,6.39532,194.047,0,0,1661.9,100.235,264.978,47.667,452.489,512.279,615.568,3.54873,18.4865,6.32479,3.40139,12.853,0.117101
34.5954,313.987,0.0166075,43.8503,6.19666,195.589,0,0.0155132,1552.27,100.267,194.949,35.4493,454.078,345.245,414.855,3.35981,20.3196,8.54725,4.39704,6.73094,0.119872
33.2416,310.562,0.018303,52.5124,6.46542,191.415,0,0.0177565,1189.08,100.328,130.559,20.9276,447.542,170.863,205.314,3.1946,19.5832,10.2993,5.32711,4.01383,0.122502
32.2814,307.744,0.0191352,58.2518,5.70922,191.662,0,0.0267814,874.978,100.384,63.5992,5.27514,446.029,15.8579,19.0553,2.92466,19.9919,12.9005,6.65525,2.91221,0.122741
31.7316,306.405,0.0183831,57.9302,6.0316,191.744,0,0.0307783,883.915,100.469,42.8184,1.75577,438.14,0,0,3.42095,19.181,11.4038,5.81723,5.1824,0.115044
31.1343,305.495,0.0183413,59.9683,5.29924,196.311,0,0.0290001,673.457,100.487,30.3813,1.48985,429.722,0,0,5.62679,19.8613,9.66454,4.99337,5.28124,0.117804
30.6206,304.991,0.0197457,66.6453,4.60801,201.215,0,0.020983,779.69,100.505,27.4717,1.19919,440.154,0,0,4.01282,22.6487,8.7048,4.58162,3.78715,0.126233
30.4265,304.622,0.0194959,66.5805,4.66498,189.079,0,0.576294,674.68,100.486,23.5674,1.21938,441.478,0,0,0.502202,14.56,2.19681,1.33827,10.738,0.100922
30.155,304.253,0.0200952,69.7826,4.13969,177.865,0,0.406602,685.927,100.482,19.3493,1.0033,439.993,0,0,0.148347,14.5713,2.48274,1.56554,10.8969,0.101243
29.6238,303.786,0.0207732,74.5619,3.10911,167.752,0,0.888702,554.98,100.508,16.7366,0.700915,437.461,0,0,1.85014,23.5696,9.11166,4.4795,2.58501,0.121852
26.456,301.251,0.0200693,87.8168,6.38687,227.511,8.61191,0.924142,178.808,100.607,49.2852,4.56364,428.821,0,0,2.97162,24.089,14.8709,6.68426,1.35864,0.130941
27.6631,302.177,0.0202423,82.0585,2.19316,142.054,4.87934,0.9254,149.033,100.51,18.5306,2.52583,434.224,0,0,3.39141,26.0501,20.0612,9.78423,0.599647,0.146229
28.2168,302.294,0.0203661,79.7785,2.10626,174.808,0,0.665539,115.737,100.528,11.5029,2.23583,432.451,0,0,2.673,25.5038,17.4535,9.1906,3.35629,0.141438
28.5411,302.298,0.0205957,79.087,2.08708,166.996,0,0.558578,146.131,100.55,7.06588,1.82657,431.547,0,0,3.49688,20.5265,13.4082,7.18588,10.0236,0.140002
28.9069,302.363,0.0201504,75.6866,2.65368,189.309,0,0.578386,264.322,100.608,4.05221,2.41508,432.664,0,0,3.84832,18.4479,12.1164,7.09965,14.1565,0.137805
29.5032,304.276,0.0189261,68.5558,4.00228,181.162,0.941014,0.916068,523.749,100.67,33.6935,14.139,433.272,125.181,150.42,4.05515,18.6619,9.48662,5.59603,19.1416,0.135097
30.2817,307.727,0.0183021,63.1384,3.42389,191.42,0.389663,0.184822,914.544,100.599,89.5823,26.6163,433.379,312.684,375.729,3.59385,16.8577,9.19995,5.57719,40.4838,0.128614
30.2817,307.727,0.0183021,63.1384,3.42389,191.42,0.389663,0.184822,914.544,100.599,89.5823,26.6163,433.379,312.684,375.729,2.79261,17.8782,6.59276,4.25837,52.7576,0.123928
30.8929,311.19,0.0186451,62.0358,3.27732,175.028,0,0.270222,908.734,100.739,157.323,35.6357,439.536,467.408,561.649,1.79845,18.6381,5.60409,3.94529,66.1208,0.129727
31.5462,313.191,0.0186646,59.6335,3.37573,169.431,2.61967,1,1166.01,100.699,196.108,44.4518,466.348,507.202,609.468,1.72613,18.4399,7.2268,5.01262,74.101,0.136802
33.0736,317.735,0.0172508,50.1685,3.1131,184.755,0.0688229,0.10443,1467.16,100.642,270.971,57.8762,443.551,742.347,892.024,2.5128,16.378,7.7539,4.88033,77.5312,0.125253
33.5131,317.631,0.016244,45.9768,2.3449,185.013,4.1472,0.278964,1698.51,100.612,232.489,58.5914,448.065,672.348,807.911,3.2189,18.7679,6.4354,4.00133,60.9335,0.123141
32.5404,312.518,0.0171411,51.4873,5.95835,142.531,1.17706,0.986103,992.539,100.619,210.826,38.1815,469.152,290.571,349.158,4.09031,22.6277,5.3043,3.44842,51.0135,0.126229
34.1177,320.014,0.0169349,46.1376,3.09816,124.443,0.00983238,0.136688,1603.19,100.483,304.976,63.5794,446.696,801.484,963.085,5.10388,25.1925,5.47086,3.56406,42.068,0.126876
35.7722,318.842,0.0141192,34.7845,5.09531,182.015,0,0.143719,2188.57,100.462,288.673,58.8708,452.84,652.546,784.117,5.38749,27.2154,7.345,4.46736,24.2249,0.130059
